row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_quarter_num,year_month,year_quarter,order_day_name,order_week,is_weekend_order,processing_month,shipping_days,is_delayed,profit_margin,unit_price,is_loss,is_discounted,discount_value,discount_band,sales_category,margin_band,lifetime_orders,lifetime_value,is_high_value,is_repeat,rfm_segment,sales_outlier,profit_outlier,quantity_outlier,discount_outlier,shipping_days_outlier
4234,CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214,2018,7,Jul,Q3,3,2018-07,2018-Q3,Thursday,27,False,Jul,5,False,-165.0,6.316,True,True,25.264000000000006,50%+,Small,Loss,6,2845.27,False,True,Potential,False,False,False,True,False
4237,CA-2017-162404,2017-07-23,2017-07-27,Standard Class,NF-18475,Neil Franz̦sisch,Home Office,United States,Rockford,Illinois,61107,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,-18.8364,2017,7,Jul,Q3,3,2017-07,2017-Q3,Sunday,29,True,Jul,4,False,-165.0,2.854,True,True,45.664000000000016,50%+,Small,Loss,4,377.162,False,True,At Risk,False,False,False,True,False
4240,CA-2018-158673,2018-12-29,2019-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,2018,12,Dec,Q4,4,2018-12,2018-Q4,Saturday,52,True,Jan,6,True,48.00000000000001,104.85,False,False,0.0,No discount,Large,Strong (25%+),7,983.922,False,True,Loyal,False,True,False,False,False
4247,CA-2018-117702,2018-11-28,2018-12-04,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,2018,11,Nov,Q4,4,2018-11,2018-Q4,Wednesday,48,False,Dec,6,True,26.0,209.84,False,False,0.0,No discount,Very Large,Strong (25%+),9,2988.674,False,True,Champion,True,True,False,False,False
4250,CA-2017-157336,2017-12-01,2017-12-05,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,06824,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0.0,150.384,2017,12,Dec,Q4,4,2017-12,2017-Q4,Friday,48,False,Dec,4,False,20.0,187.98,False,False,0.0,No discount,Very Large,Healthy (10-25%),5,1318.776,False,True,At Risk,True,True,False,False,False
4251,CA-2015-168130,2015-09-19,2015-09-19,Same Day,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,7,0.1,177.4206,2015,9,Sep,Q3,3,2015-09,2015-Q3,Saturday,38,True,Sep,0,False,20.0,126.729,False,True,98.567,1-15%,Very Large,Healthy (10-25%),5,10501.653,True,True,Potential,True,True,False,False,False
4256,CA-2018-163160,2018-10-13,2018-10-16,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,-145.176,2018,10,Oct,Q4,4,2018-10,2018-Q4,Saturday,41,True,Oct,3,False,-149.99999999999997,24.196,True,True,387.13600000000014,50%+,Large,Loss,7,2820.424,False,True,Loyal,False,True,False,True,False
4257,CA-2018-163160,2018-10-13,2018-10-16,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094,2018,10,Oct,Q4,4,2018-10,2018-Q4,Saturday,41,True,Oct,3,False,-64.99999999999999,3.4920000000000004,True,True,15.714,50%+,Small,Loss,7,2820.424,False,True,Loyal,False,False,False,True,False
4258,CA-2016-101924,2016-09-04,2016-09-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,97504,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,-6.8334,2016,9,Sep,Q3,3,2016-09,2016-Q3,Sunday,35,True,Sep,5,False,-70.0,4.881,True,True,22.778,50%+,Small,Loss,12,2744.742,False,True,Potential,False,False,False,True,False
4264,CA-2018-110429,2018-11-03,2018-11-08,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,44,True,Nov,5,False,-66.66666666666666,3.891,True,True,27.236999999999995,50%+,Small,Loss,7,6345.103,True,True,Loyal,False,False,False,True,False
4265,US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952,2017,11,Nov,Q4,4,2017-11,2017-Q4,Sunday,44,True,Nov,4,False,-18.57142857142857,107.891,True,True,369.91200000000015,16-30%,Very Large,Loss,17,5478.0608,True,True,Champion,True,True,False,False,False
4266,US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,2017,11,Nov,Q4,4,2017-11,2017-Q4,Sunday,44,True,Nov,4,False,-175.0,1.188,True,True,14.256000000000004,50%+,Small,Loss,17,5478.0608,True,True,Champion,False,False,False,True,False
4267,US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,2017,11,Nov,Q4,4,2017-11,2017-Q4,Sunday,44,True,Nov,4,False,-23.52941176470588,136.6664,True,True,450.1952000000001,31-50%,Very Large,Loss,17,5478.0608,True,True,Champion,True,True,False,False,False
4268,US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408,2017,11,Nov,Q4,4,2017-11,2017-Q4,Sunday,44,True,Nov,4,False,-160.0,4.196,True,True,50.35200000000001,50%+,Small,Loss,17,5478.0608,True,True,Champion,False,False,False,True,False
4270,US-2018-124821,2018-06-25,2018-06-29,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138,2018,6,Jun,Q2,2,2018-06,2018-Q2,Monday,26,False,Jun,4,False,17.0,217.85,False,False,0.0,No discount,Very Large,Healthy (10-25%),8,5664.022,True,True,Loyal,True,True,False,False,False
4271,CA-2016-166975,2016-11-26,2016-11-30,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,190.4298,2016,11,Nov,Q4,4,2016-11,2016-Q4,Saturday,47,True,Nov,4,False,27.500000000000004,62.952,False,True,173.11799999999994,16-30%,Very Large,Strong (25%+),2,2096.392,False,True,At Risk,True,True,True,False,False
4272,CA-2017-123806,2017-11-24,2017-11-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,0.0,85.1816,2017,11,Nov,Q4,4,2017-11,2017-Q4,Friday,47,False,Nov,3,False,41.0,51.94,False,False,0.0,No discount,Large,Strong (25%+),11,8673.222,True,True,Loyal,False,True,False,False,False
4276,CA-2016-123456,2016-07-09,2016-07-13,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58,2016,7,Jul,Q3,3,2016-07,2016-Q3,Saturday,27,True,Jul,4,False,-250.0,24.316,True,True,194.52800000000005,50%+,Medium,Loss,5,2171.962,False,True,Potential,False,True,False,True,False
4278,US-2017-107440,2017-04-16,2017-04-20,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,08701,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0.0,2365.9818,2017,4,Apr,Q2,2,2017-04,2017-Q2,Sunday,15,True,Apr,4,False,26.0,1299.99,False,False,0.0,No discount,Very Large,Strong (25%+),5,10501.653,True,True,Potential,True,True,False,False,False
4284,CA-2015-103100,2015-12-20,2015-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,2015,12,Dec,Q4,4,2015-12,2015-Q4,Sunday,51,True,Dec,3,False,44.99999999999999,367.99,False,False,0.0,No discount,Very Large,Strong (25%+),10,14473.570999999998,True,True,Champion,True,True,False,False,False
4285,CA-2016-105690,2016-11-21,2016-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,47,False,Nov,5,False,-30.88235294117647,123.0664,True,True,115.82720000000003,31-50%,Very Large,Loss,6,3789.7228,False,True,Loyal,False,True,False,False,False
4287,CA-2016-105690,2016-11-21,2016-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,47,False,Nov,5,False,37.5,439.992,False,True,109.998,16-30%,Very Large,Strong (25%+),6,3789.7228,False,True,Loyal,False,True,False,False,False
4289,US-2016-117184,2016-05-17,2016-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92,2016,5,May,Q2,2,2016-05,2016-Q2,Tuesday,20,False,May,4,False,-150.0,6.656000000000001,True,True,133.12000000000003,50%+,Medium,Loss,9,1567.52,False,True,Potential,False,True,False,True,False
4292,CA-2018-102407,2018-12-09,2018-12-13,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082,2018,12,Dec,Q4,4,2018-12,2018-Q4,Sunday,49,True,Dec,4,False,2.5,99.592,False,True,224.08199999999988,16-30%,Very Large,Low (0-10%),6,1171.814,False,True,Loyal,True,False,False,False,False
4295,CA-2018-101581,2018-10-22,2018-10-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,2018,10,Oct,Q4,4,2018-10,2018-Q4,Monday,43,False,Oct,5,False,-68.0,35.445,True,True,177.225,31-50%,Large,Loss,6,1080.751,False,True,Potential,False,True,False,False,False
4298,CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922,2018,8,Aug,Q3,3,2018-08,2018-Q3,Thursday,34,False,Aug,3,False,7.5,335.992,False,True,1091.9739999999993,16-30%,Very Large,Low (0-10%),11,7473.8282,True,True,Champion,True,True,True,False,False
4309,CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,7,True,10.0,95.192,False,True,166.586,16-30%,Very Large,Low (0-10%),11,6160.102,True,True,Champion,True,False,False,False,False
4310,CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,7,True,-11.25,143.432,True,True,143.4319999999999,16-30%,Very Large,Loss,11,6160.102,True,True,Champion,True,True,False,False,False
4313,CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,7,True,31.25,111.992,False,True,111.99200000000002,16-30%,Very Large,Strong (25%+),11,6160.102,True,True,Champion,False,True,False,False,False
4318,CA-2016-136735,2016-07-26,2016-08-02,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0.0,78.8942,2016,7,Jul,Q3,3,2016-07,2016-Q3,Tuesday,30,False,Aug,7,True,47.0,83.93,False,False,0.0,No discount,Large,Strong (25%+),8,2584.158,False,True,Loyal,False,True,False,False,False
4322,US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,2016,2,Feb,Q1,1,2016-02,2016-Q1,Sunday,6,True,Feb,5,False,-80.0,7.476,True,True,34.88799999999999,50%+,Small,Loss,9,1569.464,False,True,Potential,False,False,False,True,False
4323,US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,323.982,3,0.4,-80.9955,2016,2,Feb,Q1,1,2016-02,2016-Q1,Sunday,6,True,Feb,5,False,-25.0,107.994,True,True,215.988,31-50%,Very Large,Loss,9,1569.464,False,True,Potential,False,True,False,False,False
4324,US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,-1.6764,2016,2,Feb,Q1,1,2016-02,2016-Q1,Sunday,6,True,Feb,5,False,-73.33333333333333,1.143,True,True,5.334,50%+,Small,Loss,9,1569.464,False,True,Potential,False,False,False,True,False
4342,CA-2018-130309,2018-12-17,2018-12-21,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702,2018,12,Dec,Q4,4,2018-12,2018-Q4,Monday,51,False,Dec,4,False,29.000000000000004,181.46,False,False,0.0,No discount,Very Large,Strong (25%+),5,4716.288,True,True,Loyal,True,True,False,False,False
4344,CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,2018,3,Mar,Q1,1,2018-03,2018-Q1,Monday,12,False,Mar,3,False,-20.0,109.584,True,True,164.37599999999998,16-30%,Very Large,Loss,9,4326.139,True,True,Champion,True,True,False,False,False
4346,CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828,2018,3,Mar,Q1,1,2018-03,2018-Q1,Monday,12,False,Mar,3,False,43.0,49.99,False,False,0.0,No discount,Large,Strong (25%+),9,4326.139,True,True,Champion,False,True,False,False,False
4347,CA-2017-120355,2017-09-18,2017-09-25,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,2017,9,Sep,Q3,3,2017-09,2017-Q3,Monday,38,False,Sep,7,True,22.222222222222214,315.891,False,True,70.19799999999998,1-15%,Very Large,Healthy (10-25%),4,1314.023,False,True,At Risk,True,True,False,False,False
4349,CA-2018-169894,2018-11-24,2018-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,0.7,-15.1976,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,47,True,Nov,5,False,-73.33333333333333,10.362,True,True,48.35599999999998,50%+,Medium,Loss,9,1560.05,False,True,Loyal,False,False,False,True,False
4350,CA-2018-169894,2018-11-24,2018-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,0.2,-41.5872,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,47,True,Nov,5,False,-10.0,51.984,True,True,103.96800000000002,16-30%,Very Large,Loss,9,1560.05,False,True,Loyal,False,True,False,False,False
4355,CA-2018-153654,2018-11-24,2018-11-26,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,0.7,-12.672,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,47,True,Nov,2,False,-66.66666666666667,2.376,True,True,44.35199999999999,50%+,Medium,Loss,5,1204.91,False,True,Potential,False,False,False,True,False
4356,CA-2016-155600,2016-12-04,2016-12-07,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,0.7,-1065.372,2016,12,Dec,Q4,4,2016-12,2016-Q4,Sunday,48,True,Dec,3,False,-66.66666666666667,228.294,True,True,3728.801999999999,50%+,Very Large,Loss,7,3815.478,False,True,Loyal,True,True,False,True,False
4359,CA-2018-162565,2018-12-11,2018-12-11,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062,2018,12,Dec,Q4,4,2018-12,2018-Q4,Tuesday,50,False,Dec,0,False,-85.0,77.72,True,True,116.57999999999998,50%+,Large,Loss,2,615.932,False,True,Potential,False,True,False,True,False
4360,CA-2018-162565,2018-12-11,2018-12-11,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,2018,12,Dec,Q4,4,2018-12,2018-Q4,Tuesday,50,False,Dec,0,False,-2.8571428571428568,260.232,True,True,223.05600000000004,16-30%,Very Large,Loss,2,615.932,False,True,Potential,True,False,False,False,False
4365,CA-2018-111332,2018-05-20,2018-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0.0,162.0948,2018,5,May,Q2,2,2018-05,2018-Q2,Sunday,20,True,May,2,False,23.0,176.19,False,False,0.0,No discount,Very Large,Healthy (10-25%),5,2461.404,False,True,Potential,True,True,False,False,False
4367,CA-2018-111332,2018-05-20,2018-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,0.0,7.095,2018,5,May,Q2,2,2018-05,2018-Q2,Sunday,20,True,May,2,False,33.0,2.15,False,False,0.0,No discount,Medium,Strong (25%+),5,2461.404,False,True,Potential,False,False,True,False,False
4377,CA-2015-166954,2015-04-25,2015-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,0.0,78.5088,2015,4,Apr,Q2,2,2015-04,2015-Q2,Saturday,17,True,Apr,5,False,28.999999999999996,90.24,False,False,0.0,No discount,Very Large,Strong (25%+),5,2567.656,False,True,At Risk,False,True,False,False,False
4378,CA-2015-166954,2015-04-25,2015-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,2015,4,Apr,Q2,2,2015-04,2015-Q2,Saturday,17,True,Apr,5,False,10.0,297.408,False,True,371.76,16-30%,Very Large,Low (0-10%),5,2567.656,False,True,At Risk,True,True,False,False,False
4383,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,5,0.8,-4.464,2016,7,Jul,Q3,3,2016-07,2016-Q3,Wednesday,29,False,Jul,7,True,-155.00000000000003,0.576,True,True,11.520000000000003,50%+,Small,Loss,9,4793.543,True,True,Champion,False,False,False,True,False
4384,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4,0.3,-126.4816,2016,7,Jul,Q3,3,2016-07,2016-Q3,Wednesday,29,False,Jul,7,True,-32.857142857142854,96.236,True,True,164.97600000000006,16-30%,Very Large,Loss,9,4793.543,True,True,Champion,False,True,False,False,False
4386,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196,2016,7,Jul,Q3,3,2016-07,2016-Q3,Wednesday,29,False,Jul,7,True,-5.714285714285714,182.686,True,True,391.47000000000014,16-30%,Very Large,Loss,9,4793.543,True,True,Champion,True,True,False,False,False
4391,CA-2018-111556,2018-11-20,2018-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0.0,327.5922,2018,11,Nov,Q4,4,2018-11,2018-Q4,Tuesday,47,False,Nov,2,False,26.0,419.99,False,False,0.0,No discount,Very Large,Strong (25%+),5,2033.968,False,True,Potential,True,True,False,False,False
4396,CA-2015-142965,2015-07-20,2015-07-20,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888,2015,7,Jul,Q3,3,2015-07,2015-Q3,Monday,30,False,Jul,0,False,-80.0,9.12,True,True,63.83999999999999,50%+,Medium,Loss,7,1085.078,False,True,Potential,False,False,False,True,False
4398,US-2015-138758,2015-07-07,2015-07-11,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2,0.3,-46.7362,2015,7,Jul,Q3,3,2015-07,2015-Q3,Tuesday,28,False,Jul,4,False,-27.142857142857142,86.093,True,True,73.79400000000001,16-30%,Large,Loss,11,9799.923,True,True,Champion,False,True,False,False,False
4400,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0.0,89.955,2017,3,Mar,Q1,1,2017-03,2017-Q1,Friday,11,False,Mar,0,False,44.99999999999999,39.98,False,False,0.0,No discount,Large,Strong (25%+),9,4355.150000000001,True,True,Champion,False,True,False,False,False
4401,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.6435,2017,3,Mar,Q1,1,2017-03,2017-Q1,Friday,11,False,Mar,0,False,33.0,300.65000000000003,False,False,0.0,No discount,Very Large,Strong (25%+),9,4355.150000000001,True,True,Champion,True,True,False,False,False
4402,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0.0,252.59,2017,3,Mar,Q1,1,2017-03,2017-Q1,Friday,11,False,Mar,0,False,26.0,194.3,False,False,0.0,No discount,Very Large,Strong (25%+),9,4355.150000000001,True,True,Champion,True,True,False,False,False
4408,CA-2017-100041,2017-11-20,2017-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,0.0,150.984,2017,11,Nov,Q4,4,2017-11,2017-Q4,Monday,47,False,Nov,5,False,48.00000000000001,104.85,False,False,0.0,No discount,Very Large,Strong (25%+),7,599.798,False,True,Potential,False,True,False,False,False
4413,CA-2015-130624,2015-06-21,2015-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3,0.0,160.6722,2015,6,Jun,Q2,2,2015-06,2015-Q2,Sunday,25,True,Jun,3,False,26.0,205.99,False,False,0.0,No discount,Very Large,Strong (25%+),6,2198.45,False,True,Potential,True,True,False,False,False
4415,CA-2018-132339,2018-08-19,2018-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,01841,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99,1,0.0,182.3553,2018,8,Aug,Q3,3,2018-08,2018-Q3,Sunday,33,True,Aug,4,False,47.0,387.99,False,False,0.0,No discount,Very Large,Strong (25%+),10,1791.605,False,True,Champion,False,True,False,False,False
